"PC1","PC2","PC3","BrainRegion","MouseID","Treatment","Sex","SlideNumber","ID","UniqueID","Foreground.pixels","Density.of.foreground.pixels.in.hull.area","Span.ratio.of.hull..major.minor.axis.","Maximum.span.across.hull","Area","Perimeter","Circularity","Width.of.bounding.rectangle","Height.of.bounding.rectangle","Maximum.radius.from.hull.s.center.of.mass","Max.min.radii.from.hull.s.center.of.mass","Relative.variation..CV..in.radii.from.hull.s.center.of.mass","Mean.radius","Diameter.of.bounding.circle","Maximum.radius.from.circle.s.center.of.mass","Max.min.radii.from.circle.s.center.of.mass","Relative.variation..CV..in.radii.from.circle.s.center.of.mass","Mean.radius.from.circle.s.center.of.mass","X..of.branches","X..of.junctions","X..of.end.point.voxels","X..of.junction.voxels","X..of.slab.voxels","Average.branch.length","X..of.triple.points","X..of.quadruple.points","Maximum.branch.length","Cluster"
-0.365626775543768,-0.228055742254987,1.26582822827809,"PVN","AL64","CON","F","s07","0002-1404","PVN_AL64_CON_F_s07_0002-1404",12335,0.4915,1.239,249.0883,25095,685.8173,0.6705,193,244,139.611,1.4411,0.0896,123.1836,263.1516,131.5758,1.4284,0.0731,126.6859,9,4,6,8,415,0.183,4,0,0.449,"1"
0.777664532151852,-0.87185719818758,0.532622773514786,"PVN","AL64","CON","F","s07","0003-2381","PVN_AL64_CON_F_s07_0003-2381",20664,0.3878,1.4357,355.456,53292,912.2504,0.8047,355,265,207.0542,1.7374,0.1798,154.9636,355.456,177.728,1.4046,0.0998,161.1521,27,13,15,25,843,0.124,13,0,0.529,"3"
0.826771760418792,1.11768448126122,-1.00692608576721,"PVN","AL64","CON","F","s07","0004-2527","PVN_AL64_CON_F_s07_0004-2527",16855,0.3829,2.3419,374.7066,44015,891.5338,0.6959,374,167,219.415,2.6884,0.2668,161.3753,374.7066,187.3533,5.133,0.2566,162.1573,20,10,10,14,677,0.139,10,0,0.863,"3"
-0.993402357074877,-0.407352756394572,-0.121376261121348,"PVN","AL64","CON","F","s07","0005-4053","PVN_AL64_CON_F_s07_0005-4053",8569,0.5812,1.4064,179.3683,14743,479.8383,0.8046,162,158,103.0579,1.7948,0.1829,83.1657,182.9956,91.4978,1.4782,0.1124,82.6459,10,4,7,13,299,0.123,3,1,0.308,"1"
1.51424861846885,-0.571581826067834,1.44617406186917,"PVN","AL65","CON","F","s07","0001-0930","PVN_AL65_CON_F_s07_0001-0930",34324,0.3433,1.475,501.2704,99969,1266.6161,0.783,426,336,277.5109,1.5683,0.1478,220.261,501.2704,250.6352,1.6347,0.1146,227.5447,29,16,10,30,1573,0.21,16,0,0.859,"3"
0.809659449790612,0.76641862381765,2.35426528526101,"PVN","AL65","CON","F","s07","0002-1802","PVN_AL65_CON_F_s07_0002-1802",18377,0.2786,1.7344,407.4138,65966,1059.8126,0.738,325,370,241.3043,1.9542,0.1977,185.1833,411.6697,205.8348,1.4544,0.1038,191.2766,10,5,5,11,717,0.296,5,0,1.265,"2"
1.22327955134477,0.822175118250819,-0.613400951596697,"PVN","AL65","CON","F","s07","0003-2423","PVN_AL65_CON_F_s07_0003-2423",17432,0.3419,2.408,465.244,50981,1034.5103,0.5986,377,278,236.321,2.6415,0.2429,203.8399,465.244,232.622,2.7736,0.2495,203.2857,26,15,7,21,876,0.138,15,0,0.666,"3"
0.603793710168556,-0.245372964510013,0.765699654441254,"PVN","AL65","CON","F","s07","0004-2482","PVN_AL65_CON_F_s07_0004-2482",20225,0.3701,1.106,319.4276,54654,923.6713,0.805,299,284,195.9848,2.1437,0.259,144.3153,341.0466,170.5233,1.5673,0.1237,155.2244,20,11,7,17,937,0.186,11,0,0.546,"3"
0.363785128575719,-0.0368746286603355,1.21417310696056,"PVN","AL67","CON","M","s07","0001-0764","PVN_AL67_CON_M_s07_0001-0764",20512,0.4594,1.5228,351.2791,44645,889.1131,0.7097,226,353,191.8867,1.5688,0.1585,163.1122,351.572,175.786,1.4813,0.1139,164.3908,12,6,6,10,598,0.195,6,0,0.459,"3"
-0.620030988040064,-0.525949215868692,0.178014860805906,"PVN","AL67","CON","M","s07","0002-1528","PVN_AL67_CON_M_s07_0002-1528",18759,0.7274,1.3893,225.8938,25790,605.1653,0.8849,155,216,118.1184,1.7059,0.1407,96.875,225.8938,112.9469,1.6342,0.1448,97.3866,11,5,7,9,377,0.144,5,0,0.285,"1"
2.12017486912871,0.137582305697955,-0.357023408230954,"PVN","AL67","CON","M","s07","0003-1849","PVN_AL67_CON_M_s07_0003-1849",26737,0.277,3.0408,608.7635,96516,1395.1996,0.6231,354,542,328.9879,2.8191,0.2273,254.4766,608.7635,304.3818,1.8611,0.1793,263.3713,45,25,14,56,1169,0.11,24,1,0.907,"3"
0.306522121407373,-1.10968152567822,0.78728082922758,"PVN","AL73","COLD","M","s07","0001-0201","PVN_AL73_COLD_M_s07_0001-0201",18562,0.4116,1.3159,294.3909,45100,819.623,0.8436,245,263,161.3198,1.5703,0.1517,137.6434,296.558,148.279,1.2107,0.0641,140.9991,20,9,12,19,607,0.124,8,1,0.432,"3"
0.649589004397178,-0.439359620187255,0.868717340208291,"PVN","AL73","COLD","M","s07","0002-2797","PVN_AL73_COLD_M_s07_0002-2797",27420,0.4778,1.4831,364.7259,57388,978.9666,0.7525,241,366,211.9212,1.6664,0.1424,168.1413,376.9659,188.483,1.5504,0.1283,173.5386,17,8,10,14,774,0.181,8,0,0.35,"3"
-2.36408358422173,2.35772950000903,0.784598689968616,"PVN","AL73","COLD","M","s07","0003-3628","PVN_AL73_COLD_M_s07_0003-3628",5867,0.828,1.9989,135.9301,7086,334.9868,0.7935,128,97,77.6784,2.327,0.2792,51.5138,135.9301,67.9651,2.3336,0.2253,54.0722,1,0,2,0,113,0.455,0,0,0.455,"2"
1.6165312247086,1.024327502915,-1.77779419221754,"PVN","AL73","COLD","M","s07","0004-4207","PVN_AL73_COLD_M_s07_0004-4207",13636,0.3223,4.529,484.7535,42307,1055.9048,0.4768,408,296,257.7958,4.2133,0.2138,206.8743,484.7535,242.3768,2.9694,0.1942,210.96,41,23,12,44,777,0.082,22,1,0.823,"3"
2.03738359076418,-1.24509989043798,0.00538280598362552,"PVN","AL74","COLD","F","s07","0001-1372","PVN_AL74_COLD_F_s07_0001-1372",45572,0.3953,1.5535,494.6959,115272,1303.8234,0.8521,310,492,274.0241,2.0028,0.172,218.6804,497.8382,248.9191,2.2316,0.1506,221.2876,65,35,22,76,2259,0.144,32,3,1.087,"3"
0.775506613864589,-0.567213346785646,-0.345539879378308,"PVN","AL74","COLD","F","s07","0002-3315","PVN_AL74_COLD_F_s07_0002-3315",22136,0.459,2.0218,359.3564,48229,889.9358,0.7652,317,276,185.257,1.9955,0.1709,159.2068,359.3564,179.6782,1.8355,0.1604,159.125,28,14,14,28,807,0.118,14,0,0.356,"3"
1.40022327279607,-0.750177415860897,1.61180591886827,"PVN","AL74","COLD","F","s07","0003-4103","PVN_AL74_COLD_F_s07_0003-4103",34452,0.3269,1.3392,483.149,105394,1270.8592,0.82,483,368,263.5235,1.4652,0.1101,216.5332,483.2673,241.6336,1.6202,0.1257,222.038,24,11,14,15,1103,0.178,10,1,0.759,"3"
0.820351751858899,-1.59079421858164,-0.334684636957677,"PVN","AL75","COLD","M","s07","0001-1561","PVN_AL75_COLD_M_s07_0001-1561",34693,0.6606,1.1297,313.7037,52521,895.218,0.8235,313,278,178.9411,1.7636,0.1752,149.7409,329.6955,164.8477,1.4756,0.121,150.1708,42,22,17,41,1104,0.111,21,1,0.327,"3"
0.428516017947857,-1.98705692054238,-0.110249054456778,"PVN","AL75","COLD","M","s07","0002-2957","PVN_AL75_COLD_M_s07_0002-2957",29381,0.6886,1.1365,265.7536,42666,788.6068,0.8621,261,253,151.9088,1.4427,0.1128,132.6132,286.8267,143.4133,1.3018,0.078,134.3012,36,18,17,43,918,0.111,17,1,0.226,"3"
-0.293027807369782,-1.20768688862721,0.9280888020826,"PVN","AL75","COLD","M","s07","0003-3069","PVN_AL75_COLD_M_s07_0003-3069",23670,0.7195,1.1365,234.9404,32900,694.6851,0.8567,232,236,130.3828,1.4427,0.0699,116.8515,245.2564,122.6282,1.2688,0.0565,117.9752,14,7,7,15,495,0.144,7,0,0.298,"1"
0.491348796973818,-0.459246650307208,-0.104440275554037,"PVN","AL75","COLD","M","s07","0004-4319","PVN_AL75_COLD_M_s07_0004-4319",22539,0.4948,1.8655,335.4102,45556,840.502,0.8104,199,333,171.7398,1.7653,0.1902,146.0832,335.4102,167.7051,1.6416,0.1885,144.7919,21,10,12,20,688,0.133,10,0,0.388,"3"
1.99435703222272,1.58941846233007,-0.106116873683896,"PVN","AL77","COLD","M","s07","0001-0945","PVN_AL77_COLD_M_s07_0001-0945",28513,0.342,3.7087,667.1079,83381,1464.9268,0.4883,167,669,378.7597,3.1606,0.3183,273.1737,667.1079,333.554,2.2321,0.216,287.7467,24,12,12,20,1202,0.195,12,0,1.121,"3"
1.32066257353008,-0.570054118271472,0.377508936547279,"PVN","AL77","COLD","M","s07","0002-1483","PVN_AL77_COLD_M_s07_0002-1483",26799,0.3597,1.8799,442.7302,74497,1099.3713,0.7746,254,421,226.1074,1.7882,0.1862,188.718,442.7302,221.3651,1.6011,0.1545,188.0531,36,20,12,36,1182,0.134,20,0,0.893,"3"
-0.297658531540864,-0.981800418648036,0.101851055695382,"PVN","AL77","COLD","M","s07","0003-2441","PVN_AL77_COLD_M_s07_0003-2441",14886,0.5915,1.5692,241.2074,25165,625.1021,0.8093,241,175,131.7337,1.464,0.1335,107.3712,241.2074,120.6037,1.3265,0.0897,110.0784,19,10,8,12,526,0.111,10,0,0.238,"1"
1.59754180424496,-1.86083017771385,0.114742319999479,"PVN","AL77","COLD","M","s07","0004-2849","PVN_AL77_COLD_M_s07_0004-2849",37385,0.4384,1.1528,400.8242,85271,1122.7649,0.85,324,361,253.4393,1.8994,0.1732,188.9425,409.7736,204.8868,1.3083,0.0868,191.5479,65,34,25,69,1641,0.107,31,3,0.747,"3"
0.325659845380376,0.303057202187452,-0.150904650123594,"PVN","AL77","COLD","M","s07","0005-2975","PVN_AL77_COLD_M_s07_0005-2975",18212,0.5546,2.3157,313.7897,32841,772.7933,0.691,313,153,175.2806,3.0661,0.2509,140.6111,314.019,157.0095,1.4679,0.0933,146.0586,17,9,7,23,511,0.126,9,0,0.596,"3"
1.54750330986268,0.0231576728158782,1.37437336257821,"PVN","AL78","COLD","F","s07","0001-2891","PVN_AL78_COLD_F_s07_0001-2891",29821,0.2886,1.5456,504.2192,103336,1279.1045,0.7937,392,431,315.0516,2.0976,0.2719,214.8074,504.2192,252.1096,1.7461,0.1161,229.0461,22,11,9,23,1325,0.242,9,2,0.829,"3"
0.643057042556732,-0.830271712553047,0.461147875564573,"PVN","AL83","COLD","M","s07","0001-0717","PVN_AL83_COLD_M_s07_0001-0717",20753,0.4621,1.6005,334.6117,44913,851.9583,0.7776,323,246,190.7196,1.7287,0.1547,147.0199,334.6117,167.3059,1.4278,0.0932,152.5345,25,13,10,29,733,0.124,12,1,0.663,"3"
-0.43044247297646,0.270668525637566,-0.330655653066545,"PVN","AL83","COLD","M","s07","0002-1525","PVN_AL83_COLD_M_s07_0002-1525",17919,0.7842,2.1209,252.8735,22851,621.0317,0.7445,252,139,149.663,2.2094,0.2116,108.5176,252.8735,126.4367,1.8427,0.1461,111.9292,11,5,7,5,332,0.12,5,0,0.29,"1"
1.22478102898727,-0.796260516018633,0.118026255093521,"PVN","AL83","COLD","M","s07","0003-1775","PVN_AL83_COLD_M_s07_0003-1775",24225,0.4056,1.7764,426.9192,59733,1042.0466,0.6913,257,408,223.4109,1.8319,0.2157,183.3534,426.9192,213.4596,1.3583,0.095,195.0328,36,20,11,47,988,0.117,19,1,0.56,"3"
1.37250756070666,1.10151830050165,-0.0355516340479874,"PVN","AL83","COLD","M","s07","0004-2787","PVN_AL83_COLD_M_s07_0004-2787",14920,0.2506,2.8016,503.16,59526,1134.8214,0.5808,456,273,273.3422,2.433,0.2912,213.9939,503.16,251.58,2.4013,0.2261,215.1483,19,8,12,16,727,0.154,6,2,0.896,"3"
1.26573857706117,0.0919413142674495,1.99450912805442,"PVN","AL83","COLD","M","s07","0005-3893","PVN_AL83_COLD_M_s07_0005-3893",23401,0.2522,1.345,453.8249,92779,1209.9041,0.7964,450,335,286.6551,1.9618,0.2339,204.9133,461.0307,230.5154,1.373,0.1019,211.9653,18,9,9,17,980,0.22,9,0,1.175,"2"
0.233708753217468,1.22446483708082,-1.78970367246371,"PVN","AL85","COLD","F","s07","0001-0630","PVN_AL85_COLD_F_s07_0001-0630",16237,0.5689,2.6381,315.7673,28543,737.8902,0.6588,315,128,173.2079,2.9707,0.3802,118.4626,315.7708,157.8854,2.9839,0.3265,121.0518,16,8,8,12,568,0.142,8,0,0.28,"3"
-0.753129322741507,-1.10266565681244,0.620979193875197,"PVN","AL85","COLD","F","s07","0003-0909","PVN_AL85_COLD_F_s07_0003-0909",16224,0.7173,1.0904,196.1632,22619,564.3115,0.8926,171,190,107.4675,1.4503,0.1126,92.0597,196.6259,98.3129,1.3318,0.0607,93.2992,13,6,8,10,438,0.142,6,0,0.346,"1"
1.14572962829141,-0.984002029546928,-0.664208128594002,"PVN","AL85","COLD","F","s07","0004-1936","PVN_AL85_COLD_F_s07_0004-1936",25654,0.3959,1.3229,363.7485,64799,985.8934,0.8378,327,302,218.0681,1.9037,0.234,159.3725,364.7886,182.3943,2.5705,0.1654,167.8657,48,27,15,51,1210,0.104,27,0,0.46,"3"
1.25644853866258,0.0063630237007681,-0.528296637022945,"PVN","AL85","COLD","F","s07","0005-2334","PVN_AL85_COLD_F_s07_0005-2334",21348,0.3193,1.9905,443.2076,66859,1064.0145,0.7421,356,316,242.9868,2.7281,0.2158,190.5717,443.2076,221.6038,2.8366,0.1812,193.5634,28,14,13,27,923,0.134,13,1,0.396,"3"
-0.302834110089987,-0.634323524522237,1.09596072561902,"PVN","AL85","COLD","F","s07","0006-2447","PVN_AL85_COLD_F_s07_0006-2447",23572,0.6998,1.3663,251.1135,33685,694.395,0.8779,239,189,135.5523,1.6746,0.1226,116.0495,251.1135,125.5568,1.331,0.0661,116.3409,12,6,6,8,477,0.16,6,0,0.525,"1"
-0.954171321093947,0.429473937555923,-1.6299377641681,"PVN","AL85","COLD","F","s07","0007-2563","PVN_AL85_COLD_F_s07_0007-2563",10088,0.8277,2.0863,192.3876,12188,449.5917,0.7577,180,106,101.9712,2.3126,0.2621,76.4268,192.3876,96.1938,2.389,0.2463,77.7475,13,7,5,9,327,0.108,7,0,0.342,"1"
0.463417078637351,-0.87890949787574,-0.332767047698375,"PVN","AL85","COLD","F","s07","0008-3446","PVN_AL85_COLD_F_s07_0008-3446",22499,0.5552,1.9391,321.0389,40521,807.2401,0.7814,180,323,164.322,1.7339,0.1613,141.3948,321.144,160.572,1.5067,0.1338,143.8515,27,14,12,28,799,0.125,14,0,0.254,"3"
-0.135665448560575,1.66573351166388,1.26396267726979,"PVN","AL85","COLD","F","s07","0009-3957","PVN_AL85_COLD_F_s07_0009-3957",16392,0.5517,2.5544,323.1548,29711,768.9186,0.6315,137,325,177.5253,2.4701,0.1906,145.3151,323.3833,161.6917,1.7411,0.1699,145.2774,5,2,4,2,393,0.306,2,0,0.712,"2"
1.01537063435879,0.211250406499478,0.912760934346886,"PVN","AL80","COLD","M","s07","0001-0408","PVN_AL80_COLD_M_s07_0001-0408",25778,0.4006,2.2252,429.9442,64349,1069.2042,0.7073,418,280,224.4906,1.9748,0.1473,196.7072,430.3567,215.1784,1.8599,0.1442,197.4918,19,11,5,19,904,0.194,11,0,0.724,"3"
1.14946109824243,2.75556033025456,0.596629554657226,"PVN","AL80","COLD","M","s07","0002-0776","PVN_AL80_COLD_M_s07_0002-0776",18411,0.3273,3.0087,506.0534,56258,1107.637,0.5762,195,485,312.9019,3.6379,0.3917,209.1175,506.0534,253.0267,3.3756,0.2547,213.5714,8,3,6,10,771,0.387,2,1,1.095,"2"
0.407238574101041,-0.795844683905575,0.497813926749248,"PVN","AL80","COLD","M","s07","0003-1992","PVN_AL80_COLD_M_s07_0003-1992",21529,0.4645,1.5072,316.0775,46345,824.5545,0.8566,214,318,187.6719,1.6987,0.108,127.0508,316.0775,158.0388,1.5992,0.139,140.1407,22,12,8,20,780,0.146,12,0,0.512,"3"
0.623922269308444,0.567203009974928,-0.427662842068797,"PVN","AL80","COLD","M","s07","0004-2775","PVN_AL80_COLD_M_s07_0004-2775",17461,0.4387,1.7752,358.0642,39799,841.9358,0.7055,305,216,214.6649,2.5054,0.3036,140.6548,358.0642,179.0321,2.224,0.2302,146.8001,19,10,8,20,626,0.135,10,0,0.719,"3"
-0.0187789837759736,-0.805894447054224,1.08654712644125,"PVN","AL80","COLD","M","s07","0005-4020","PVN_AL80_COLD_M_s07_0005-4020",16931,0.4771,1.0738,250.5035,35489,740.8715,0.8125,222,239,154.3093,1.6046,0.1975,125.3851,268.3469,134.1734,1.1293,0.0367,129.2867,17,9,7,11,608,0.144,9,0,0.504,"3"
-0.562435500254398,0.599101547936044,1.1266182409617,"PVN","AL80","COLD","M","s07","0006-4019","PVN_AL80_COLD_M_s07_0006-4019",17223,0.6351,1.2129,226.2145,27117,647.2809,0.8133,208,202,148.8567,1.9634,0.2247,105.0286,239.1817,119.5909,1.9372,0.1428,107.9234,6,3,3,7,409,0.278,3,0,0.539,"2"
0.471230875234597,-0.424056696836234,-0.126483010490488,"PVN","AL80","COLD","M","s07","0007-4150","PVN_AL80_COLD_M_s07_0007-4150",19825,0.4964,1.7203,303.6593,39934,791.6131,0.8008,295,222,170.1245,2.3804,0.1714,135.7181,307.4533,153.7266,1.7587,0.145,135.0157,24,12,12,24,713,0.123,12,0,0.636,"3"
-0.965750721082661,2.97285522164055,-0.960619040957821,"PVN","AL47","CON","M","s35","0001-0132","PVN_AL47_CON_M_s35_0001-0132",9238,0.7747,3.3109,232.2154,11924,508.5499,0.5794,85,222,117.2606,3.3353,0.3361,89.2587,232.2154,116.1077,3.9662,0.3267,89.4167,3,1,3,3,238,0.307,1,0,0.695,"2"
-0.134081123342675,0.168630731969795,1.24731608367083,"PVN","AL47","CON","M","s35","0002-0960","PVN_AL47_CON_M_s35_0002-0960",15980,0.4248,1.5595,283.3461,37619,738.6879,0.8664,254,211,143.0418,1.7222,0.1613,121.2723,283.5579,141.779,1.6626,0.1591,121.3152,9,4,6,8,568,0.256,4,0,0.543,"2"
0.278105453219435,0.46212796849517,-0.618061032451456,"PVN","AL47","CON","M","s35","0003-2380","PVN_AL47_CON_M_s35_0003-2380",21082,0.6901,2.7169,325.4796,30551,750.0079,0.6825,286,213,177.2104,2.4091,0.2261,140.1453,325.4796,162.7398,1.895,0.1907,140.5548,16,9,5,19,486,0.129,9,0,0.43,"3"
-0.415283201124273,-1.12832822312469,-0.0282417182626595,"PVN","AL47","CON","M","s35","0004-2461","PVN_AL47_CON_M_s35_0004-2461",13163,0.6095,1.5356,216.1897,21595,585.1314,0.7926,159,215,126.2533,1.6353,0.1406,100.4121,217.1647,108.5824,1.1706,0.0453,104.6606,21,12,6,22,497,0.099,12,0,0.292,"1"
0.335439652691481,-0.522899235572107,-0.901258494855433,"PVN","AL47","CON","M","s35","0005-2785","PVN_AL47_CON_M_s35_0005-2785",16290,0.4695,1.4529,284.1918,34700,727.1473,0.8247,278,211,145.9825,2.0661,0.2451,118.0577,284.1918,142.0959,2.0051,0.2364,117.5585,27,15,6,37,675,0.106,12,3,0.47,"3"
-1.46789533879253,0.669518672723496,2.30937917965417,"PVN","AL47","CON","M","s35","0006-2777","PVN_AL47_CON_M_s35_0006-2777",11481,0.6923,1.2039,173.3494,16585,480.6372,0.9022,153,153,100.5389,1.603,0.1347,76.9805,173.4285,86.7143,1.3671,0.0994,80.0478,3,1,3,1,253,0.336,1,0,0.966,"2"
0.0925443100961916,1.09096975002414,-1.34464073054802,"PVN","AL47","CON","M","s35","0007-3133","PVN_AL47_CON_M_s35_0007-3133",11142,0.5676,3.1463,284.7876,19631,659.0667,0.5679,281,114,194.0061,3.931,0.4029,123.5388,285.1541,142.5771,1.6552,0.1113,129.8867,17,9,7,15,436,0.106,9,0,0.362,"3"
-1.68602731828293,-0.148564485363885,-0.4166965138431,"PVN","AL47","CON","M","s35","0008-3153","PVN_AL47_CON_M_s35_0008-3153",7361,0.7137,1.5205,143.934,10314,390.6049,0.8495,134,115,83.9061,1.9593,0.1969,64.9075,144.7148,72.3574,1.5354,0.1111,64.8267,7,3,5,5,163,0.095,3,0,0.202,"1"
-0.0562804350062419,-1.3078965114709,0.173110622267577,"PVN","AL47","CON","M","s35","0009-3673","PVN_AL47_CON_M_s35_0009-3673",19623,0.5898,1.3562,261.4441,33271,701.58,0.8494,200,230,135.6077,1.4737,0.1143,118.0434,261.5993,130.7996,1.3238,0.0863,120.8893,21,11,9,27,551,0.11,11,0,0.251,"3"
1.03568563151647,0.454755752564158,-0.0557856885702287,"PVN","AL51","CON","M","s35","0001-1124","PVN_AL51_CON_M_s35_0001-1124",30600,0.4914,1.9325,433.0416,62267,1023.6585,0.7467,355,288,254.4308,2.212,0.2966,178.5107,433.06,216.53,2.4092,0.2196,181.8254,20,11,7,21,849,0.167,11,0,0.586,"3"
0.581254888667734,-0.677675869475576,-0.615812006305691,"PVN","AL51","CON","M","s35","0002-1602","PVN_AL51_CON_M_s35_0002-1602",22561,0.5293,1.7449,329.6559,42626,805.3152,0.8259,241,295,174.2679,1.9662,0.1984,135.5193,329.6559,164.8279,1.8662,0.1919,135.3245,30,16,12,28,833,0.116,16,0,0.373,"3"
0.0455843783559605,2.65812983210648,0.247336835938244,"PVN","AL51","CON","M","s35","0003-3302","PVN_AL51_CON_M_s35_0003-3302",16295,0.6714,3.4128,359.1239,24271,772.8606,0.5106,312,191,189.8312,3.0297,0.3215,141.0307,359.1239,179.562,2.3548,0.2631,143.6376,5,2,4,2,405,0.323,2,0,0.662,"2"
0.0414115098929107,0.423978464946893,1.16696470777565,"PVN","AL51","CON","M","s35","0004-3608","PVN_AL51_CON_M_s35_0004-3608",18888,0.4713,1.8494,317.6161,40078,794.1098,0.7986,168,318,188.4676,1.8581,0.1993,132.3449,317.6161,158.8081,1.8211,0.117,143.5972,8,3,6,8,473,0.227,2,1,0.518,"2"
-0.446806802311497,-1.28267671709409,-0.0733054760888403,"PVN","AL51","CON","M","s35","0005-4310","PVN_AL51_CON_M_s35_0005-4310",15064,0.606,1.3305,212.3229,24857,592.4263,0.89,173,199,116.2547,1.5035,0.1398,96.067,214.3362,107.1681,1.3407,0.0924,98.8239,20,10,10,16,554,0.112,10,0,0.217,"1"
-0.17700276859821,-0.741545747594111,0.251403271937452,"PVN","AL55","CON","M","s35","0001-0380","PVN_AL55_CON_M_s35_0001-0380",17076,0.5681,1.1756,232.8476,30060,663.1387,0.859,226,211,146.9627,1.746,0.1794,108.5628,242.7658,121.3829,1.6321,0.119,110.5949,17,8,9,9,590,0.139,7,1,0.383,"1"
-0.872007025730268,0.575118206693931,-1.77828579642775,"PVN","AL55","CON","M","s35","0002-1730","PVN_AL55_CON_M_s35_0002-1730",11016,0.8125,2.2955,201.2585,13558,473.5744,0.7597,112,188,114.3865,2.6405,0.2986,79.1269,201.2585,100.6293,2.4333,0.2309,81.4788,12,6,6,8,269,0.094,6,0,0.256,"1"
-2.01554671599364,-1.29326199773538,-0.258356696474589,"PVN","AL55","CON","M","s35","0003-3668","PVN_AL55_CON_M_s35_0003-3668",8224,0.9347,1.1239,118.0889,8799,344.8437,0.9298,113,119,61.8157,1.3197,0.0776,55.5669,118.8228,59.4114,1.2964,0.0722,55.3972,9,4,6,8,185,0.089,4,0,0.157,"1"
-2.90408649140669,0.524604121890247,1.56384045598805,"PVN","AL55","CON","M","s35","0004-4107","PVN_AL55_CON_M_s35_0004-4107",6020,0.8915,1.1598,107.28,6753,304.5454,0.915,105,96,61.094,1.3842,0.089,48.9367,108.6485,54.3243,1.3312,0.0975,50.6677,1,0,2,0,65,0.266,0,0,0.266,"1"
1.40421820990164,-0.459252262270141,-1.03456034599955,"PVN","AL59","CON","F","s35","0001-0437","PVN_AL59_CON_F_s35_0001-0437",26801,0.4348,2.2769,442.5788,61642,1038.7315,0.7179,426,244,244.342,2.3098,0.2429,195.6758,442.5788,221.2894,2.1975,0.1869,194.1732,49,27,17,41,1143,0.096,27,0,0.387,"3"
0.323460312497626,1.02520987291509,2.18927232909568,"PVN","AL59","CON","F","s35","0002-0577","PVN_AL59_CON_F_s35_0002-0577",25329,0.4775,1.1337,327.6049,53049,931.0145,0.7691,312,281,209.0161,2.2385,0.224,152.3573,352.9077,176.4539,1.7649,0.1596,151.5322,7,3,5,5,642,0.367,3,0,0.999,"2"
0.4393779736192,1.56652322984017,-2.54404453452962,"PVN","AL59","CON","F","s35","0003-1324","PVN_AL59_CON_F_s35_0003-1324",14599,0.7189,3.5625,320.0531,20308,700.818,0.5196,144,308,167.4446,3.4507,0.2976,131.8434,320.0531,160.0266,5.3808,0.2731,133.0275,19,9,10,17,549,0.123,8,1,0.665,"3"
-1.16570699898962,-0.200875296240293,-1.28620773710271,"PVN","AL59","CON","F","s35","0004-2800","PVN_AL59_CON_F_s35_0004-2800",7933,0.7327,1.5386,159.5525,10827,414.2579,0.7928,148,118,99.1856,1.9455,0.2083,65.1006,161.2183,80.6091,2.2434,0.1865,68.9957,14,8,3,17,379,0.12,7,1,0.311,"1"
2.30289583296113,0.724967680845622,-0.480569441335512,"PVN","AL59","CON","F","s35","0005-4147","PVN_AL59_CON_F_s35_0005-4147",40180,0.2742,1.9202,678.9293,146544,1643.7457,0.6816,554,492,400.5354,3.0474,0.3209,278.57,678.9293,339.4647,4.4257,0.2381,296.4539,35,18,16,32,1400,0.158,18,0,0.591,"3"
0.768736056293216,-0.0309706626107526,0.507572027820025,"PVN","AL61","CON","M","s35","0001-0504","PVN_AL61_CON_M_s35_0001-0504",24261,0.5024,2.4855,398.6001,48287,928.6423,0.7036,228,364,211.4487,1.699,0.1357,171.3868,398.6001,199.3,1.7343,0.1411,173.6959,18,9,9,21,679,0.155,9,0,0.723,"3"
0.820864018809768,-1.47825227586534,-0.515460478250472,"PVN","AL61","CON","M","s35","0002-0744","PVN_AL61_CON_M_s35_0002-0744",24218,0.5247,1.6754,322.7212,46154,835.8036,0.8303,318,206,182.7244,1.779,0.1886,142.9986,322.7212,161.3606,1.4447,0.1012,146.3656,46,24,18,42,970,0.088,22,2,0.475,"3"
-0.307183784763977,-0.621324916731624,0.569827720160068,"PVN","AL61","CON","M","s35","0003-1573","PVN_AL61_CON_M_s35_0003-1573",13228,0.479,1.2957,228.8777,27616,663.9092,0.7873,173,226,142.1048,1.7055,0.1962,113.6221,243.0335,121.5167,1.22,0.0609,115.9941,14,7,7,13,483,0.143,7,0,0.302,"1"
1.02633668241318,-1.37511055557136,0.399194205031026,"PVN","AL61","CON","M","s35","0004-1668","PVN_AL61_CON_M_s35_0004-1668",27329,0.418,1.2318,349.0516,65375,989.8213,0.8385,324,351,223.0376,1.893,0.2268,166.5582,350.2262,175.1131,1.1998,0.0587,167.6477,37,20,12,38,1156,0.13,18,2,0.381,"3"
-0.836787489413936,-0.54112863209261,-1.14855174908815,"PVN","AL62","CON","F","s35","0001-0069","PVN_AL62_CON_F_s35_0001-0069",10274,0.7451,1.4993,181.6398,13788,465.218,0.8006,152,138,111.111,1.9381,0.2498,79.8881,181.6398,90.8199,1.7249,0.1493,80.7052,16,7,10,17,406,0.116,6,1,0.214,"1"
